location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#date+start,#date+end
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,163.12,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,364.67,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Papaya,KG,actual,Retail,LKR,198.75,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,351.88,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,208,2025-01-15,2025-02-14
LKA,False,False,Central,Matale,LK2,Central,LK22,Matale,2,Matale,7.47,80.62,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,354,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,207.83,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,cereals and tubers,Rice (white),KG,actual,Retail,LKR,260,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,35.65,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1600,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2200,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,955.56,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,806.5,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,pulses and nuts,Beans,KG,actual,Retail,LKR,380.62,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,pulses and nuts,Lentils,KG,actual,Retail,LKR,287.8,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,146.42,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Carrots,KG,actual,Retail,LKR,275.38,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,152.08,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,571.58,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Papaya,KG,actual,Retail,LKR,213,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,339,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,171,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,190,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Hanguranketha,7.18,80.78,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,276,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,277.83,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,263.61,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,33.2,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1096.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1816.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1583.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2183.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,pulses and nuts,Beans,KG,actual,Retail,LKR,537.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Bananas,KG,actual,Retail,LKR,184.17,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Carrots,KG,actual,Retail,LKR,344,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,255.83,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,523.33,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Papaya,KG,actual,Retail,LKR,250.83,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,361.67,2025-01-15,2025-02-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,258.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,422.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,240,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Rice (white),KG,actual,Retail,LKR,240,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1716.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1049.17,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,781.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,pulses and nuts,Beans,KG,actual,Retail,LKR,493.75,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,723.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,pulses and nuts,Lentils,KG,actual,Retail,LKR,284.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Bananas,KG,actual,Retail,LKR,168.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Carrots,KG,actual,Retail,LKR,366.88,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,116.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,426.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,240.94,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,530.62,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,222.92,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,274.58,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,410.83,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,cereals and tubers,Rice (white),KG,actual,Retail,LKR,240,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,34.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1688.89,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,975,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1125,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,950,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2216.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1150.83,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,775,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,600.42,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,662.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,Lentils,KG,actual,Retail,LKR,300,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Bananas,KG,actual,Retail,LKR,203.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,328.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,358.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,501.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Papaya,KG,actual,Retail,LKR,214.17,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,322.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,356.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,478.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,497.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,36.92,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1908.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1141.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,920.83,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2129.17,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2425,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1208.33,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2166.67,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,670.31,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,736.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,pulses and nuts,Lentils,KG,actual,Retail,LKR,293.75,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,246.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Carrots,KG,actual,Retail,LKR,350.62,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,426.46,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,260,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,583.96,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Papaya,KG,actual,Retail,LKR,220,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,348.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,237.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,386.25,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,234.8,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,236.8,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,cereals and tubers,Rice (white),KG,actual,Retail,LKR,244.95,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1764,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1255,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,795.8,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,pulses and nuts,Beans,KG,actual,Retail,LKR,669.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,689.85,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,766.4,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,pulses and nuts,Lentils,KG,actual,Retail,LKR,305.7,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Bananas,KG,actual,Retail,LKR,164.15,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,327,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,140.2,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,261,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,468.75,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,208.5,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,331.75,2025-01-15,2025-02-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,467,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,216,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,cereals and tubers,Rice (white),KG,actual,Retail,LKR,243.25,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,35.35,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1850,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1080,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1580,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2407.5,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1012.75,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1015,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1965,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1175,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,832.5,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,pulses and nuts,Beans,KG,actual,Retail,LKR,546,2025-01-15,2025-02-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,715,2025-01-15,2025-02-14
